start	end	text
0	1680	This is also a similar picture.
1680	4080	This is the radius,
4080	6560	and this is the brightness distribution picture.
6560	9360	So you find that this HSC, H-band
9360	10560	is the mirror infrared light,
10560	11280	so it's very new.
11280	12720	Its distribution is wider,
12720	16320	and its distribution is more concentrated.
16320	22000	Concentrated in a closer radius.
22000	23040	So it tells you that
25360	27360	these dusts are more compact,
27360	28960	concentrated in the center of the galaxy.
28960	32160	And the stars are running around.
32160	33280	What does this tell you?
33280	35920	It tells you that these SMGs
35920	37840	should be major mergers.
37840	38480	As I said before,
38480	40400	it's two stars colliding.
40400	42400	When the two stars collide,
42400	46160	these stars are running around.
46160	48640	Because when the two stars collide,
48640	50320	the stars
50320	52320	can basically be regarded as collision.
52320	54640	They don't...
54640	57200	They only have gravity for each other.
57200	59200	Because the two stars
59200	60400	don't collide.
60400	62800	Because the universe is very wide.
62800	63360	Very wide.
63360	64320	And the stars...
64320	67280	Imagine they're colliding one by one.
67280	69760	But there's a collision
69760	71040	with a collision on the left,
71040	72480	and a collision on the right.
72480	76080	Then you push each other.
76080	77280	But most collisions
77280	78480	just pass each other.
78480	79520	They don't collide with each other.
79520	81440	Because the space of the universe is very large,
81440	83840	and the frequency of the stars is very small.
83840	86240	So the stars
86240	88240	basically don't collide with each other.
88240	90400	So they run around in space.
90400	91600	It's like this.
91600	93680	They only have gravity
93680	96560	for each other.
96560	97760	But DOS doesn't.
97760	99120	DOS actually comes from...
99120	101040	At first, it comes from gas.
101040	102720	Gas...
102720	103920	When the two stars collide,
103920	106080	the gas will collide with each other.
106080	108560	Then they will lose their kinetic energy.
108560	109040	OK.
109040	110240	And after the gas loses kinetic energy,
110240	112080	they will...
112080	114080	fall to the center of the star
114080	116000	because of gravity.
116080	116640	Because of gravity,
116640	120640	they will fall into the gravitational well of the core.
120640	122560	And after the gas reaches the core,
122560	126000	they will form new stars.
126000	127120	New stars.
127120	128800	They will produce star formation.
128800	129840	After star formation,
129840	131840	as I said at the beginning,
131840	132560	after star formation,
132560	133920	they will have supernova,
133920	136000	and then they will produce some gravity,
136000	139200	and then they will produce these dusts.
139200	140160	OK.
140160	143440	So that's why these dusts are gathered in the middle.
143440	145760	So basically, this paper tells you
145760	148320	what SMG is.
148320	150560	But what this paper doesn't have is
150560	153120	that it only has DOS and STAR components.
153120	154880	It doesn't have
154880	156640	gas components.
156640	158000	That is, you have to observe through
158000	160160	the plane of the molecule or the plane of the atom.
160160	161920	Because this part is still being developed.
161920	163920	We're still waiting for ALMA
163920	167440	to build more instruments
167440	169520	so that we can get this part of the observation.
169520	171200	This is also the focus of SMG
171200	172720	for the next few years.
172720	174320	After you have this component,
174320	175920	you can draw it on the map.
175920	177520	Then you can compare
177520	179680	the behavior of STAR, DOS, and gas.
179680	183120	You can learn more about their dynamics.
183120	183920	OK.
183920	185680	That's all I want to say.
185680	188640	I'm going to briefly introduce
188640	189680	what this field is for,
189680	191680	and then talk about my little project.
191680	193920	And then the last few slides
193920	197520	talk about what ALMA can do in the future.
197520	198720	Thank you, everyone.
205280	207280	Thank you, Xu Liyan.
207280	209280	I've been talking for two hours.
211280	213280	Do you have any questions?
215280	216640	Yes, two hours.
216640	218640	Do we have enough time?
218640	220640	You can ask a few more questions.
220640	222640	Do you have any questions?
222640	224640	I'm not in a hurry.
224640	226640	No, I...
226640	230640	No problem. We can record for five hours.
230640	232640	No, no, no.
232960	234960	I have a question.
234960	236960	I'm more interested in engineering technology.
236960	238960	You mentioned that
238960	240960	some measurements are slower.
240960	242960	For example, SMA is slower than ALMA.
242960	244960	Specifically,
244960	246960	in terms of engineering or technology,
246960	248960	which link
248960	250960	makes it slower?
250960	252960	Basically, it's...
252960	254960	Let me talk about my understanding
254960	256960	of astronomical telescope first.
256960	258960	Then you help me see if it's right or wrong.
258960	260960	As far as I know,
261280	263280	the antenna
263280	265280	receives radio signals.
265280	267280	No matter what kind of wavelength it is,
267280	269280	it's basically an electromagnetic wave.
269280	271280	It receives electromagnetic wave signals
271280	273280	and processes them
273280	275280	through the computer.
275280	277280	For example,
277280	279280	it combines signals from different regions
279280	281280	to make some visualizations.
281280	283280	My understanding of astronomical telescope
283280	285280	is like this.
285280	287280	I don't know if it's wrong.
291280	293280	Hello?
293280	295280	Am I disconnected?
303280	305280	Hello?
305280	307280	Hello?
307280	309280	I'm disconnected.
309280	311280	Julian, did you mute yourself?
