start	end	text
0	2000	Oh, it's started.
2000	4000	Oh, it's started.
4000	6000	Okay, let's start.
6000	8000	Let's give a round of applause.
8000	10000	Let's give a round of applause.
10000	12000	Wait a minute.
12000	14000	Do I have to share my screen with you?
14000	16000	Yes, you have to share your screen.
16000	18000	I'll turn off my own screen.
18000	20000	Okay.
20000	22000	You have to share your screen.
22000	24000	Let's take a look.
24000	26000	You should be able to choose your screen.
26000	28000	You can choose the one you want to share.
28000	30000	You can share the one you want to share.
30000	32000	Okay.
32000	34000	I'll turn off my screen.
34000	36000	I'll turn off my screen.
36000	38000	Okay.
46000	48000	Can everyone see it?
48000	50000	Okay.
50000	52000	The sound is pretty clear.
52000	54000	Okay.
54000	56000	First of all, thank you, Yen Ping,
56000	58000	for introducing my past experience.
58000	60000	And then,
60000	62000	today, I mainly want to...
62000	64000	From the past to the present,
64000	66000	most of the time, I've been doing
66000	68000	air pollution analysis
68000	70000	and air pollution model
70000	72000	analysis
72000	74000	to understand some air pollution
74000	76000	in the atmosphere
76000	78000	and how it is from
78000	80000	emissions to transmission and then
80000	82000	affects the human body.
82000	84000	I know that in March this year,
84000	86000	you talked about the relationship
86000	88000	between air pollution and
88000	90000	public health.
90000	92000	We are in the same lab,
92000	94000	but what we do
94000	96000	is a little bit different.
96000	98000	It's more about
98000	100000	how to connect air pollution
100000	102000	to public health.
102000	104000	I'm more about
104000	106000	how to understand
106000	108000	air pollution in the atmosphere
108000	110000	and its movement and emissions
110000	112000	or some chemical
112000	114000	reaction mechanism, etc.
114000	116000	So,
116000	118000	I will introduce
118000	120000	three different
120000	122000	tools
122000	124000	to try to
124000	126000	share with you how to use
126000	128000	these tools to understand
128000	130000	how air pollution
130000	132000	is formed and
132000	134000	how it is transmitted.
134000	136000	And then, atmospheric science is not
136000	138000	like other basic sciences
138000	140000	like physics and chemistry.
140000	142000	It's more like application science.
142000	144000	Then,
144000	146000	after combining knowledge
146000	148000	from different fields
148000	150000	of each discipline,
150000	152000	we use these knowledge
152000	154000	to do atmospheric science
154000	156000	or atmospheric pollution analysis.
156000	158000	First of all,
158000	160000	we all know that
160000	162000	if there is no air pollution
162000	164000	in the atmosphere,
164000	166000	we will see
166000	168000	a blue sky.
168000	170000	That's because of
170000	172000	the relationship between
172000	174000	atmospheric dust and light.
174000	176000	So, we will see a blue sky.
176000	178000	But once
178000	180000	there is air pollution activity,
180000	182000	for example,
182000	184000	human or natural combustion,
184000	186000	it will change
186000	188000	the matter in the atmosphere
188000	190000	and change the color of the sky.
190000	192000	So, you can see
192000	194000	the two pictures below.
194000	196000	The one on the left is the forest fire
196000	198000	and the one on the right is
198000	200000	the two explosions
200000	202000	in Mexico.
206000	208000	These two pictures
208000	210000	have similarities
210000	212000	and differences.
212000	214000	The similarities are
214000	216000	the high temperature and high energy
216000	218000	brought by combustion
218000	220000	will bring the pollution group
220000	222000	to about 300 to 400 high altitudes
222000	224000	and then it will be transmitted.
224000	226000	The difference between the two pictures
226000	228000	is that the one on the left
228000	230000	is more grayish.
230000	232000	That means
232000	234000	it is more
234000	236000	organic carbon pollution group.
236000	238000	The one on the right
238000	240000	is more
240000	242000	blackish.
242000	244000	That means it is more
244000	246000	black carbon or elemental carbon
246000	248000	pollution group.
248000	250000	Today, I mainly want to
250000	252000	introduce
252000	254000	the background information
254000	256000	about pollution
256000	258000	and how it is
258000	260000	transmitted
260000	262000	around the world.
262000	264000	Then,
264000	266000	I will also
266000	268000	review the existing
268000	270000	air pollution documents,
270000	272000	tools used,
272000	274000	and some popular
274000	276000	atmospheric science research.
276000	278000	Finally, I will talk about
278000	280000	my research and
280000	282000	what problems Taiwan
282000	284000	is facing
284000	286000	when it comes to
286000	288000	atmospheric pollution.
310000	312000	Can you hear me?
312000	314000	Yes, I can hear you.
314000	316000	But your voice is a bit low.
316000	318000	Is it better now?
318000	320000	Yes, it is clearer now.
324000	326000	When you are
326000	328000	sharing the screen,
328000	330000	can you
330000	332000	see the dialogue window?
332000	334000	No.
334000	336000	You can't see it, right?
336000	338000	I can see it.
338000	340000	If you have any questions,
340000	342000	you can post them on the dialogue window.
342000	344000	Or you can turn on the microphone.
344000	346000	If I see it,
346000	348000	I will talk to you.
348000	350000	Then,
350000	352000	a student
352000	354000	asked two questions.
354000	356000	The first one is
356000	358000	who is Zhang Shiying?
358000	360000	The second question is
360000	362000	what is organic carbon
362000	364000	and what is elemental carbon?
364000	366000	Who is Zhang Shiying?
366000	368000	Our lab
368000	370000	talked about
370000	372000	air pollution and public health
372000	374000	in March.
380000	382000	He is
382000	384000	a Ph.D. graduate
384000	386000	from our lab.
386000	388000	He is doing
388000	390000	atmospheric pollution
390000	392000	in Sonoma Technology.
392000	394000	He is focusing on
394000	396000	integration model
396000	398000	with
398000	400000	original model
400000	402000	and assessing
402000	404000	public health.
404000	406000	He will calculate
406000	408000	how many people die
408000	410000	due to
410000	412000	air pollution.
412000	414000	Organic carbon
414000	416000	and elemental carbon
416000	418000	are
418000	420000	carbon
420000	422000	combined with
422000	424000	air pollution.
424000	426000	It is more like organic carbon.
426000	428000	Elemental carbon
428000	430000	is pure carbon.
430000	432000	You can see
432000	434000	charcoal is
434000	436000	elemental carbon.
436000	438000	These are the two questions.
438000	440000	Next,
440000	442000	we will talk about
442000	444000	air pollutants.
444000	446000	There are three basic ways to classify them.
446000	448000	The first one is
448000	450000	criteria air pollutants.
450000	452000	According to
452000	454000	US EPA,
454000	456000	there are 6 criteria air pollutants.
456000	458000	These 6 criteria air pollutants
458000	460000	must be classified
460000	462000	as standard air pollutants.
462000	464000	They include PM2.5,
464000	466000	PM10,
466000	468000	NOx, SO2,
468000	470000	and Ozone.
470000	472000	The other one is
472000	474000	harmful air pollutants.
474000	476000	These pollutants are
476000	478000	more like organic matter.
478000	480000	For example,
480000	482000	CHPCB,
482000	484000	or
484000	486000	heavy metal,
486000	488000	such as steel,
488000	490000	and so on.
490000	492000	These pollutants are harmful to human body.
492000	494000	Criteria air pollutants
494000	496000	are more harmful to
496000	498000	respiratory system,
498000	500000	circulatory system,
500000	502000	and cardiovascular disease.
502000	504000	These pollutants
504000	506000	will accumulate in
506000	508000	human organs.
508000	510000	The second way to classify them
510000	512000	is based on
512000	514000	physical characteristics.
514000	516000	For example, some air pollutants
516000	518000	are more likely to be harmful
518000	520000	to the air
520000	522000	under high temperature.
522000	524000	These pollutants, such as
524000	526000	SO2 and Ozone,
526000	528000	are similar to these pollutants.
528000	530000	The other one is
530000	532000	more likely to be harmful to
532000	534000	aerosol phase.
534000	536000	For example,
536000	538000	many people think
538000	540000	PM2.5 is a solid particle.
540000	542000	In fact,
542000	544000	PM2.5 not only contains
544000	546000	solid particles,
546000	548000	but also contains
548000	550000	liquid particles,
550000	552000	such as salt and acid,
552000	554000	and so on.
554000	556000	In addition, some pollutants
556000	558000	are in the middle
558000	560000	of these two phases.
560000	562000	These pollutants are
562000	564000	highly volatile compounds,
564000	566000	such as
566000	568000	organic compounds
568000	570000	or nitrate.
570000	572000	Because
572000	574000	their vapor pressure
574000	576000	changes with temperature
576000	578000	and pressure,
578000	580000	they are more likely to be harmful
580000	582000	to the air under different conditions.
582000	584000	The last one is
584000	586000	primary and secondary air pollutants.
586000	588000	Primary means
588000	590000	they are directly released
590000	592000	from the air.
592000	594000	Secondary means
594000	596000	they are released
596000	598000	from the air
598000	600000	through chemical reactions.
600000	602000	Secondary means
602000	604000	they are toxic.
604000	606000	Primary means
606000	608000	they are harmful to the air.
608000	610000	When we
610000	612000	study air pollutants,
616000	618000	we only study
618000	620000	a small amount.
620000	622000	For example,
622000	624000	PM2.5 contains
624000	626000	30 micrograms per cubic meter,
626000	628000	which is meaningless.
628000	630000	But if you add
630000	632000	12 micrograms per cubic meter
632000	634000	in US standards
634000	636000	and 15 micrograms per cubic meter
636000	638000	in Taiwan standards,
638000	640000	you can start
640000	642000	calculating
642000	644000	your health risk
644000	646000	after studying
646000	648000	air pollutants.
648000	650000	So
650000	652000	why do we
652000	654000	study air pollutants?
654000	656000	Because we want to
656000	658000	connect with public health.
658000	660000	For humans,
660000	662000	air pollutants
662000	664000	cause
664000	666000	lung and
666000	668000	cardiovascular diseases.
668000	670000	Secondly,
670000	672000	toxic substances
672000	674000	are released
674000	676000	from the air
676000	678000	and are
678000	680000	absorbed by
680000	682000	rice,
682000	684000	other plants,
684000	686000	vegetables,
686000	688000	and fish.
688000	690000	When humans
690000	692000	eat them,
692000	694000	they accumulate.
694000	696000	For example,
696000	698000	PCV and PCVPH
698000	700000	are toxic substances
700000	702000	that are harmful to humans.
702000	704000	Air pollutants
704000	706000	not only harm humans,
706000	708000	but also affect
708000	710000	the environment.
710000	712000	First,
712000	714000	air pollutants
714000	716000	are reduced
716000	718000	by 150 to
718000	720000	200 kilometers per hour.
720000	722000	As pollutants
722000	724000	are produced,
724000	726000	especially particles,
726000	728000	they will
728000	730000	diffuse or absorb light.
730000	732000	This will reduce
732000	734000	the visible distance.
734000	736000	In sandstorms,
736000	738000	the visible distance is
738000	740000	several meters.
740000	742000	Secondly,
742000	744000	climate change
744000	746000	includes
746000	748000	traditional air pollutants
748000	750000	as well as
750000	752000	new air pollutants,
752000	754000	such as
754000	756000	greenhouse gases.
756000	758000	They absorb
758000	760000	energy and
760000	762000	store it in the earth.
762000	764000	This has a
764000	766000	huge impact on the earth's environment
766000	768000	and climate.
768000	770000	Thirdly,
770000	772000	acid rain
772000	774000	is from nitrate
774000	776000	or sulphate.
788000	790000	Ok,
790000	792000	so
792000	794000	climate change
794000	796000	is a hot topic
796000	798000	especially in the US.
798000	800000	Trump has been denying
800000	802000	this issue.
802000	804000	He signed the Paris Agreement
804000	806000	last year.
806000	808000	Didn't Trump
808000	810000	sign it?
810000	812000	Trump didn't sign it.
812000	814000	But
814000	816000	other countries have signed it.
816000	818000	Only the US
818000	820000	didn't sign it.
820000	822000	Then,
822000	824000	this part
824000	826000	is
828000	830000	for example,
830000	832000	CO2 and ozone
832000	834000	are emitted into the atmosphere.
834000	836000	This causes
836000	838000	global
838000	840000	global average temperature to rise.
840000	842000	However,
842000	844000	it has different effects
844000	846000	in some areas.
846000	848000	The average temperature
848000	850000	is dropping.
850000	852000	In my opinion,
852000	854000	the word
854000	856000	global warming
856000	858000	is too
858000	860000	broad.
860000	862000	It doesn't
862000	864000	accurately describe
864000	866000	what we are facing.
866000	868000	What we are facing
868000	870000	is climate change.
870000	872000	For example,
872000	874000	global warming
874000	876000	in the US
876000	878000	and the
878000	880000	storm in the
880000	882000	US
882000	884000	and the
884000	886000	snow storm
886000	888000	can't be described
888000	890000	in one word.
890000	892000	I think the word
892000	894000	climate change
894000	896000	is more accurate.
896000	898000	It describes
898000	900000	what we are
900000	902000	facing.
902000	904000	The third
904000	906000	is acid rain.
906000	908000	Acid rain
908000	910000	can reduce the
910000	912000	harvest of crops.
912000	914000	Many
914000	916000	ancient buildings
916000	918000	were built by marble.
918000	920000	Acid rain can corrode
920000	922000	these buildings
922000	924000	and affect
924000	926000	the environment.
926000	928000	I've talked about
928000	930000	climate change.
930000	932000	Let's talk about
932000	934000	the source of
934000	936000	greenhouse gases.
936000	938000	The primary source
938000	940000	is the power system.
940000	942000	Whether it's fuel,
942000	944000	gas, or coal,
944000	946000	coal has a big impact on
946000	948000	the environment
948000	950000	because it emits a lot of
950000	952000	oxygen.
952000	954000	Whether it's
954000	956000	forest or industrial
956000	958000	power plants,
958000	960000	it has a big impact
960000	962000	on the environment.
962000	964000	The third is
964000	966000	driving every day.
966000	968000	Especially in LA,
968000	970000	traffic
970000	972000	is a high source of pollution.
972000	974000	Other pollutants
974000	976000	such as natural pollutants,
976000	978000	volcanoes,
978000	980000	and forest fires
980000	982000	are the source of
982000	984000	greenhouse gases.
984000	986000	In the past,
986000	988000	people thought
988000	990000	that the source of
990000	992000	greenhouse gases
992000	994000	is industrial emissions.
994000	996000	However,
996000	998000	in the past 20 years,
998000	1000000	the U.S. and Europe
1000000	1002000	have strictly
1002000	1004000	controlled
1004000	1006000	the emission of
1006000	1008000	traffic and industrial pollutants.
1008000	1010000	Some pollutants
1010000	1012000	have decreased.
1012000	1014000	The next issue
1014000	1016000	is agricultural emissions.
1016000	1018000	Taiwan and South Korea
1018000	1020000	have been facing this issue
1020000	1022000	for the past 10 years.
1022000	1024000	China and India
1024000	1026000	may face this issue later.
1026000	1028000	When you control
1028000	1030000	industrial and traffic pollutants,
1030000	1032000	agricultural pollutants
1032000	1034000	become important pollutants.
1034000	1036000	The second is...
1036000	1038000	Excuse me.
1038000	1040000	You said agricultural air
1040000	1042000	pollution.
