start	end	text
0	2000	Okay
2000	4000	Oh
4000	6000	F
6000	8000	Oh, I forgot
8000	10000	Share
10000	12000	Share screen
12000	14000	Wow
22000	24000	Okay
26000	28000	Okay, so the topic I'm going to talk about today
28000	30000	is
30000	32000	Dark Matter Super CDMS
32000	34000	which is what I'm doing right now
34000	36000	and the Super Conductive Future
36000	38000	of Particle Physics
38000	40000	which is
40000	42000	what I'm doing right now
42000	44000	Okay, next page
44000	46000	The topic I'm going to talk about today
46000	48000	will be divided into two parts
48000	50000	The first part is
50000	52000	the physical part
52000	54000	I'm going to talk about Dark Matter
54000	56000	which is mainly
56000	58000	focused on
58000	60000	the direct detection
60000	62000	part of the experiment
62000	64000	What is its physics?
64000	66000	What is the current
66000	68000	state of the field?
68000	70000	What is everyone's goal? What are the difficulties?
70000	72000	How to do this experiment? How to measure this thing?
72000	74000	It should be more reliable
74000	76000	and more interesting
76000	78000	The second part will be my own work
78000	80000	which is quite R&D
80000	82000	People who are interested in
82000	84000	technology may be more interested
84000	86000	But it should be very related
86000	88000	Okay
88000	90000	My screen is a bit laggy
90000	92000	First of all, because we have already
92000	94000	introduced it before
94000	96000	What is
96000	98000	the basic example
98000	100000	of a
100000	102000	model and a theoretical basis
102000	104000	So I'm going to talk about it very quickly
104000	106000	So basically
106000	108000	Can you see my mouse?
108000	110000	Can you see my mouse?
110000	112000	Can you see it?
112000	114000	There are many basic examples
114000	116000	We think these basic examples
116000	118000	are the basic materials
118000	120000	we know
120000	122000	in the universe
122000	124000	But
124000	126000	because of some reasons
126000	128000	we think there are still things in the universe
128000	130000	that we don't know
130000	132000	We can't use this model to explain
132000	134000	But anyway, this is called Standard Model
134000	136000	It is the best description
136000	138000	If you are
138000	140000	interested in this
140000	142000	You can look it up on Wikipedia
142000	144000	There are six quarks
144000	146000	three leptons
146000	148000	neutrinos
148000	150000	and X
150000	152000	Okay
152000	154000	The point I want to talk about today
154000	156000	will focus on
156000	158000	the ones you can see on the screen
158000	160000	The red one is a mole
160000	162000	The blue one is a neutrino
162000	164000	Basically, this is
164000	166000	the most important example for us
166000	168000	Because honestly, in life
168000	170000	the most important thing is
170000	172000	the things you are interested in
172000	174000	the things you breathe
174000	176000	and the things that make up you
176000	178000	These are the only two
178000	180000	Okay
180000	182000	Then
182000	184000	Sorry, there are electrons
184000	186000	These are the three
186000	188000	There is another important one
188000	190000	The white ghost
190000	192000	It is called light
192000	194000	It sounds very mysterious
194000	196000	like a laser gun
196000	198000	So
198000	200000	these things
200000	202000	exchange light like baseball
202000	204000	and they will
204000	206000	reach the energy balance
206000	208000	Basically, the heat balance
208000	210000	After reaching the heat balance
210000	212000	everything will have a black hole
212000	214000	Okay
214000	216000	This is very important
216000	218000	Because my family often ask me
218000	220000	Is dark matter a black hole?
220000	222000	Actually, it is not
222000	224000	You will know why
224000	226000	It is very vague
226000	228000	This is the universe we usually see
228000	230000	When we look at it
230000	232000	the whole universe is black
232000	234000	Then you will say
234000	236000	Why do we think
236000	238000	everything is the matter we know
238000	240000	and it will exchange light
240000	242000	like a baseball
242000	244000	This is actually
244000	246000	the universe we see
246000	248000	with a good instrument
248000	250000	Like this
250000	252000	The whole universe is basically bright
252000	254000	The different colors
254000	256000	are basically the same as the black hole
256000	258000	It corresponds to different temperatures
258000	260000	Okay
260000	262000	You see the brightest one in the middle
262000	264000	It is the galactic plane
264000	266000	There are many planets
266000	268000	and a lot of energy
268000	270000	So there will be a lot of energy
270000	272000	Okay
272000	274000	My mouse
274000	276000	Okay, you see the back
276000	278000	This part is very red
278000	280000	The energy here is very low
280000	282000	It only has a foreground
282000	284000	It only has a background
284000	286000	The background is the whole background of the universe
286000	288000	It is very cold
288000	290000	It is only 3 degrees K
290000	292000	But basically it has a temperature
292000	294000	So we can still see it
294000	296000	Okay
296000	298000	This picture is basically
298000	300000	filled with colors
300000	302000	How can we say there is any dark matter
302000	304000	that we don't know
304000	306000	Let me see the next page
306000	308000	Because there was a very wise man
308000	310000	He said
310000	312000	Vader was seduced by
312000	314000	The dark side of the force
314000	316000	The dark side of the force
316000	318000	The force is what gives Jedi his power
318000	320000	It's an energy field
320000	322000	created by all living things
322000	324000	It surrounds us
324000	326000	It permits us
326000	328000	It binds the galaxy together
328000	330000	It sounds very confusing
330000	332000	I don't know what he is talking about
332000	334000	So I will focus on it
334000	336000	The dark side of the force
336000	338000	Behind the galaxy together
338000	340000	This sentence is probably
340000	342000	from 1976
342000	344000	So you can imagine
344000	346000	this is the era when we started to
346000	348000	be interested in dark matter
348000	350000	This statement is correct
350000	352000	We started to be interested in dark matter
352000	354000	Okay
354000	356000	Okay
356000	358000	Actually
358000	360000	What did Obeah Kenobi mean by this?
360000	362000	This means
362000	364000	There's a picture here
364000	366000	The brightest place is
366000	368000	the center of our galaxy
368000	370000	Then the horizontal axis
370000	372000	is the distance from the center of the galaxy to the outside
372000	374000	The vertical axis is
374000	376000	the particle
376000	378000	in that position
378000	380000	The speed of rotation around the center of the galaxy
380000	382000	Then you can see
382000	384000	the yellow data
384000	386000	The yellow data is
386000	388000	the stars over there
388000	390000	Okay, like the sun
390000	392000	So we can see those stars
392000	394000	are moving
394000	396000	Then we can see
396000	398000	the center of the yellow data
398000	400000	is the galaxy
400000	402000	That is
402000	404000	the size of the galaxy
404000	406000	300 years ago
406000	408000	Then we found
408000	410000	we can keep looking out
410000	412000	according to the
412000	414000	dark radiation
414000	416000	We can see the infrared
416000	418000	Then we can see
418000	420000	the blue hyperfine structure
420000	422000	The blue dot
422000	424000	is the light source
424000	426000	of the moon
426000	428000	You can keep pushing
428000	430000	to the outside
430000	432000	the position of 50,000 light years
432000	434000	It can be connected
434000	436000	This is what we know
436000	438000	the size of a galaxy
438000	440000	Okay
440000	442000	Then we can see
442000	444000	the speed of
444000	446000	the particles
446000	448000	we see
448000	450000	We can
450000	452000	There is a point
452000	454000	According to the theory of relativity
454000	456000	It is basically Newton's law
456000	458000	According to
458000	460000	the traditional law we know
460000	462000	We can guess
462000	464000	We just see the speed
464000	466000	We can guess
466000	468000	the speed of rotation
468000	470000	around the orbit
470000	472000	So we get
472000	474000	the following line
474000	476000	Okay
476000	478000	But actually
478000	480000	we observe
480000	482000	the speed of rotation is the line above
482000	484000	Okay
484000	486000	So
486000	488000	you will find
488000	490000	the speed of rotation
490000	492000	is the speed of the line above
492000	494000	The actual weight of the orbit
494000	496000	is much more than
496000	498000	what we can see
498000	500000	Okay
500000	502000	So we really can't see it
502000	504000	In the 1980s
504000	506000	That's because
506000	508000	our instrumentation is not good enough
508000	510000	We can't see anything
510000	512000	Okay
512000	514000	So there were some
514000	516000	disputes about dark matter
516000	518000	Then
518000	520000	in the 1980s and 1990s
520000	522000	we started to know
522000	524000	that everything we can see is almost right
524000	526000	So we started to think
526000	528000	whether the particles we know
528000	530000	can meet this nature
530000	532000	The answer is yes
532000	534000	There are three kinds of particles
534000	536000	called neutrons
536000	538000	There are three kinds of particles
538000	540000	called neutrons
540000	542000	They do have this nature
542000	544000	But the neutrons we know
544000	546000	This is the point
546000	548000	Some people think we don't know neutrons
548000	550000	The neutrons we already know
550000	552000	basically
552000	554000	have something to do
554000	556000	with the particles
556000	558000	we already know
558000	560000	Because particles and neutrons
560000	562000	have something to do with the ratio
562000	564000	When they change,
564000	566000	they will use it
566000	568000	So according to all the stars we observed
568000	570000	Those stars are all neutrons
570000	572000	We can infer
572000	574000	how many neutrons there are
574000	576000	Can it
576000	578000	cover
578000	580000	our missing mass budget
580000	582000	The answer is that it can't exceed 6%
582000	584000	It can't exceed 6%
584000	586000	Okay
586000	588000	So basically we think
588000	590000	it might be new physics
598000	600000	The answer is that it shouldn't, right?
602000	604000	Because the quality you see
604000	606000	is a virtual line
606000	608000	So if I have more
608000	610000	missing mass
610000	612000	I think it will fit the original data
614000	616000	So when you plot the upper line
616000	618000	How do you know
618000	620000	when you have more missing mass?
622000	624000	Let me write a book
634000	636000	Is it easier to plot like this?
636000	638000	Let's say the middle part is symmetric
638000	640000	We can think of it as the middle part
640000	642000	Oh
642000	644000	Oh
644000	646000	It's the
646000	648000	transverse speed
648000	650000	Yes
650000	652000	Oh no
652000	654000	It's the speed of rotation
654000	656000	So you can see
656000	658000	The real speed
658000	660000	is a few hundred
660000	662000	kilometers per second
662000	664000	So it's really slow
664000	666000	So basically
666000	668000	it's a neutron
668000	670000	It doesn't have to be close to the speed of light
670000	672000	Okay
672000	674000	This number is a bit important
674000	676000	Actually Darkmatter
676000	678000	has a lot of clues
678000	680000	I won't say it's evidence
680000	682000	So there are a lot of clues
682000	684000	This clue is actually
684000	686000	the most suspicious
686000	688000	It has a lot of reasons not to think like this
688000	690000	But Darkmatter has a lot of other
690000	692000	clues
692000	694000	If you are interested, you can ask
694000	696000	But basically this is the most important to us
696000	698000	Okay
698000	700000	Anyway
700000	702000	We need to have additional
702000	704000	quality to generate additional benefits
704000	706000	Or somehow
706000	708000	your theory needs to generate additional benefits
708000	710000	to explain this question
710000	712000	Do you have any questions for Darkmatter?
712000	714000	Okay
714000	716000	Then I'll jump straight to
716000	718000	This is an interesting article
718000	720000	I've seen recently
720000	722000	And I think
722000	724000	you should know better than me
724000	726000	Okay
750000	752000	Okay
752000	754000	You should know who this is
754000	756000	Yeah
756000	758000	This is the latest
758000	760000	CERN Courier
760000	762000	article
762000	764000	It's
764000	766000	I magnified the point
766000	768000	But I still have a citation
768000	770000	So I magnified the citation
770000	772000	It says
772000	774000	Let's see where to start
774000	776000	Okay
776000	778000	Let's see
778000	780000	It
780000	782000	Let's see
782000	784000	It should be here
784000	786000	It says
786000	788000	EPR pair
788000	790000	referred to
790000	792000	EPR pair
792000	794000	referred to ER Einstein Rosenbridge
794000	796000	and one part that connects the two parts of
796000	798000	the black hole geometry
798000	800000	This idea is
800000	802000	brought by many theorists
802000	804000	in particular
804000	806000	in the context of ADS-CFT
806000	808000	correspondence
808000	810000	Okay
810000	812000	Let's look back
812000	814000	The point is
814000	816000	The problem with this theory is
816000	818000	I think it's motivated by
818000	820000	what I just said
820000	822000	So it can work
822000	824000	in galaxy scale
824000	826000	But the problem is
826000	828000	it can't
828000	830000	or it's not good enough
830000	832000	in phenomenology
832000	834000	to work
834000	836000	to estimate
836000	838000	larger scale
838000	840000	For example,
840000	842000	what I just said is a galaxy
842000	844000	and it will have
844000	846000	a modified gravity effect
846000	848000	But the problem is
848000	850000	we have another observation
850000	852000	that if there are two galaxies
852000	854000	and these two galaxies
854000	856000	all have a
856000	858000	dark matter
858000	860000	and they contrast
860000	862000	we can see the interaction
862000	864000	of two matter-like things
864000	866000	dark matter and non-dark matter
866000	868000	This kind of local
868000	870000	and dynamic behavior
870000	872000	is not a good way to explain
872000	874000	What it's doing now is
874000	876000	if it's a whole universe
876000	878000	in the early universe
878000	880000	it will have a modified CMB
880000	882000	which is cosmic background radiation
882000	884000	Can it work?
884000	886000	Okay
886000	888000	I actually made up another part
888000	890000	How would
890000	892000	emergent gravity affect
892000	894000	the physics?
894000	896000	Someone asked me
896000	898000	There are many different explanations
898000	900000	such as extra dimension
900000	902000	EREPR
902000	904000	or modified gravity
904000	906000	Modified Newtonian Dynamics
906000	908000	It's a standard name
908000	910000	But why do we want to do dark matter?
910000	912000	I think the reason is simple
912000	914000	because dark matter can be done
914000	916000	Even if you
916000	918000	don't think it's a good
918000	920000	theory
920000	922000	But it's important
922000	924000	to prove it
924000	926000	That's why we're doing this
926000	928000	I would say it's hard to do
928000	930000	But someone is thinking
930000	932000	For example, microgravity
932000	934000	or some light experiments
934000	936000	Well
936000	938000	Jingjie
938000	940000	I think you know better than me
940000	942000	So I don't know much
942000	944000	Can there be special
944000	946000	kind of
946000	948000	That's what he meant
948000	950000	Right?
952000	954000	So I just imagined
954000	956000	If there is an extra dimension
956000	958000	Contact
958000	960000	Then your
960000	962000	3 plus 1
962000	964000	will be equal to
964000	966000	the size of
966000	968000	the contact white space
968000	970000	So if you
970000	972000	make it bigger or smaller
972000	974000	it's more likely to be
974000	976000	stronger than outside
976000	978000	But it's related to
978000	980000	the size of
980000	982000	the compactified dimension
982000	984000	Right?
984000	986000	If the size is not
986000	988000	a constant
988000	990000	or here is this big
990000	992000	or here is this big
992000	994000	Then it means that in different places
994000	996000	the size will be different
996000	998000	I think it's possible
998000	1000000	Jingjie, I don't know
1000000	1002000	how they do it
1002000	1004000	But the point is
1004000	1006000	That's what he said
1006000	1008000	Then
1008000	1010000	I think I'll just jump back
1010000	1012000	from here
1016000	1018000	Where did I talk about?
1020000	1022000	OK
1022000	1024000	Actually, the more interesting thing is
1024000	1026000	that
1026000	1028000	if anyone is interested in
1028000	1030000	other kinds of
1030000	1032000	prediction
1032000	1034000	Right?
1036000	1038000	There are all kinds of observations
1038000	1040000	So
1040000	1042000	we just talked about
1042000	1044000	the missing mass
1044000	1046000	So
1046000	1048000	what you see now
1048000	1050000	is our Milky Way
1050000	1052000	This is what we think is the Milky Way
1052000	1054000	The Milky Way we see
1054000	1056000	Then next to it, I help you zoom in
1056000	1058000	That's our solar system
1058000	1060000	Then we go around the sun
1060000	1062000	So the Earth is in the third one
1062000	1064000	OK
1064000	1066000	Why is this important?
1066000	1068000	Because we do experiments on the Earth
1068000	1070000	So you know why it's important
1070000	1072000	The picture in the upper left corner
1072000	1074000	is to say that this is not a special phenomenon
1074000	1076000	That is to say
1076000	1078000	only our Milky Way Galaxy has
1078000	1080000	Because a lot of people thought
1080000	1082000	you would observe this
1082000	1084000	Is it because we are in the Milky Way?
1084000	1086000	So we are in the Milky Way
1086000	1088000	The Milky Way is not in the center
1088000	1090000	It's on the side
1090000	1092000	And then you have to correct it
1092000	1094000	It's like you've been going around
1094000	1096000	A constant change
1096000	1098000	OK
1098000	1100000	Is there a problem with this experiment?
1100000	1102000	But this thing
1102000	1104000	is basically a
1104000	1106000	A whole observation
1106000	1108000	in the 1970s
1108000	1110000	completely broken
1110000	1112000	Vera Rubin
1112000	1114000	This person later won the Presidential Prize
1114000	1116000	He observed a lot of galaxies
1116000	1118000	There are such phenomena
1118000	1120000	So what you see in the upper left corner
1120000	1122000	is what I said
1122000	1124000	The speed of the rotation
1124000	1126000	It's really flat
1126000	1128000	But if you
1128000	1130000	r² gm² is equal to r²mv²
1130000	1132000	In fact, it should be
1132000	1134000	Is it the opposite of once r?
1134000	1136000	It will keep going down
1136000	1138000	Equals once
1138000	1140000	v² will be the opposite of r
1140000	1142000	v² will be the opposite of r
1142000	1144000	So we really think
1144000	1146000	What should the universe look like?
1146000	1148000	It should look like this
1148000	1150000	It's a little bit laggy
1150000	1152000	There is a halo
1152000	1154000	Something like a light cloud
1154000	1156000	OK, so this thing is called Dark Matter Halo
1156000	1158000	And then we're in that
1158000	1160000	So we've been constantly
1160000	1162000	in Dark Matter Halo
1162000	1164000	Movement is being soaked in
1164000	1166000	It feels like you're being soaked in
1166000	1168000	I have a question
1168000	1170000	That is to say
1170000	1172000	How big is the curve?
1172000	1174000	How big is the scale?
1174000	1176000	The effect will come out slowly
1176000	1178000	Because you're looking at a galaxy scale
1178000	1180000	For example, the scale of the solar system
1180000	1182000	Or the scale of the galaxy
1182000	1184000	It will have a similar curve
1184000	1186000	When you draw it out
1186000	1188000	Is it the same?
1188000	1190000	I forgot to put that thing
1190000	1192000	This is very interesting
1192000	1194000	You can ask a question
1194000	1196000	How long does it take for us to go around the sun?
1196000	1198000	One year, right?
1198000	1200000	How long does it take for us to go around the galaxy?
1200000	1202000	How long does it take for us to go around the galaxy?
1202000	1204000	OK, basically
1204000	1206000	There's no life
1206000	1208000	Can feel the difference
1208000	1210000	So you can imagine
1210000	1212000	We are in a
1212000	1214000	In the center of the galaxy
1214000	1216000	The origin of the coordinate
1216000	1218000	Around the sun
1218000	1220000	Local rotation
1220000	1222000	Can you?
1222000	1224000	So basically in this Dark Matter Halo
1224000	1226000	We are actually in a fixed position
1226000	1228000	In that very local place
1228000	1230000	Keep turning
1230000	1232000	So what do you get in the end?
1232000	1234000	You will get
1234000	1236000	If you measure the local
1236000	1238000	The speed of the Halo
1238000	1240000	I mean
1240000	1242000	Dark Matter
1242000	1244000	Wait a minute
1244000	1246000	You just asked about the speed of the planet
1246000	1248000	OK
1248000	1250000	Let me tell you
1250000	1252000	The earth itself
1252000	1254000	The speed of rotation around the sun
1254000	1256000	This measurement
1256000	1258000	OK
1258000	1260000	So actually someone found something very interesting
1260000	1262000	It should be proposed
1262000	1264000	A very interesting concept
1264000	1266000	Because we are
1266000	1268000	Compared to our life
1268000	1270000	And the time scale we use
1270000	1272000	We are in the Dark Matter Halo
1272000	1274000	The solar system is basically fixed in the Dark Matter Halo
1274000	1276000	You see that point is not moving
1276000	1278000	Your whole life will not change
1278000	1280000	A pixel on the earth
1280000	1282000	But the earth has been around
1282000	1284000	So it means
1284000	1286000	Our solar system is sitting in a
1286000	1288000	Constant Dark Matter Week
1288000	1290000	A Dark Matter Wind
1290000	1292000	Keep moving in the same direction
1292000	1294000	Then we have half a year
1294000	1296000	It's clockwise
1296000	1298000	Half a year is counterclockwise
1298000	1300000	Half a year is counterclockwise
1300000	1302000	This is called Dark Matter Annual Modulation
1302000	1304000	It can be a
1304000	1306000	Probing Dark Matter
1306000	1308000	As a particle
1308000	1310000	A very important phenomenon
1310000	1312000	About ten years ago
1312000	1314000	Someone planned to test it
1314000	1316000	And then there was no way
1316000	1318000	To reproduce the experiment
1318000	1320000	Do you know this?
1320000	1322000	In addition to
1322000	1324000	The scale of the solar system
1324000	1326000	It's a little bit bigger
1326000	1328000	But smaller than the galaxy
1328000	1330000	But smaller than the galaxy
1330000	1332000	See
1332000	1334000	Because there are a lot of stars in the galaxy
1334000	1336000	Is a lot of
1336000	1338000	Constellations
1338000	1340000	I don't know
1340000	1342000	I don't know
1342000	1344000	Because usually we
1344000	1346000	We are
1346000	1348000	Anyway, everyone is talking about
1348000	1350000	What clues are there in Dark Matter
1350000	1352000	Just use a few scales
1352000	1354000	Galaxy
1354000	1356000	It's a bunch of galaxies
1356000	1358000	It's called Megastructure
1358000	1360000	And then there's the whole universe
1360000	1362000	There are about four
1362000	1364000	Will there be a star group in the middle?
1364000	1366000	I don't know
1366000	1368000	I don't know
1368000	1370000	I don't know
1370000	1372000	I don't know
1372000	1374000	Next one
1374000	1376000	But
1376000	1378000	I have the doll above
1378000	1380000	That is
1380000	1382000	So
1382000	1384000	Then we think it's weird
1384000	1386000	Since we are sitting on the whole earth
1386000	1388000	Including ourselves
1388000	1390000	Do you feel like you're being blown by the wind?
1390000	1392000	Have you been hit all the time?
1392000	1394000	Is there a ghost behind you?
1394000	1396000	No
1396000	1398000	So a very popular theory
1398000	1400000	Is
1400000	1402000	We are all surrounded by
1402000	1404000	Dark Matter
1404000	1406000	OK
1406000	1408000	It's like we're all surrounded by air
1408000	1410000	But they basically don't
1410000	1412000	Pass their momentum to us
1412000	1414000	It won't interact with us
1414000	1416000	OK
1416000	1418000	This is smaller than air
1418000	1420000	Because air is actually
1420000	1422000	I don't feel the interaction
1422000	1424000	Dark Matter's basic theory is that
1424000	1426000	The next two are the substances we already know
1426000	1428000	And then they interact with each other
1428000	1430000	In the form of throwing balls
1430000	1432000	So they can pass
1432000	1434000	Momentum energy
1434000	1436000	That's what we know
1436000	1438000	And then it's all dark matter
1438000	1440000	But Dark Matter has no way to catch the ball
1440000	1442000	Just stand there and watch
1442000	1444000	Of course
1444000	1446000	But it has gravity
1446000	1448000	Right
1448000	1450000	So we put one over there
1450000	1452000	A gravity pole
1452000	1454000	It's the only thing that can interact with us
1454000	1456000	It's pulling us
1456000	1458000	So we can
1458000	1460000	Basically, this is the only thing we can
1460000	1462000	See the reason for the rotational curve
1462000	1464000	OK
1464000	1466000	Right, because it has a gravitational interaction with us
1466000	1468000	Can this be
1468000	1470000	Localized?
1470000	1472000	Let's say we have a
1472000	1474000	Dark Matter density
1474000	1476000	Let's say it's 0.5
1476000	1478000	Will it enhance
1478000	1480000	The gravitational interaction between the substances?
1480000	1482000	How do we interact with each other?
1482000	1484000	Oh, yeah, that's what I just said
1484000	1486000	Microgravity
1486000	1488000	This thing is very interesting
1488000	1490000	You either measure a very large scale
1490000	1492000	Why?
1492000	1494000	Because you can have a very large group of Dark Matter
1494000	1496000	You can measure a lot of pull
1496000	1498000	This approach will become
1498000	1500000	There is a kind of
1500000	1502000	What is it called?
1502000	1504000	Lensing
1504000	1506000	In fact, we can use
1506000	1508000	Baryonic Matter to do
1508000	1510000	But a lot of people are doing
1510000	1512000	There is a galaxy far away
1512000	1514000	Then
1514000	1516000	He also has a Dark Matter Halo
1516000	1518000	And then there's something behind him
1518000	1520000	So we can see what's behind him
1520000	1522000	Then we can see
1522000	1524000	The effect of this galaxy's lensing
1524000	1526000	Can we go
1526000	1528000	So this lens
1528000	1530000	How heavy is it?
1530000	1532000	Then we can see how bright this lens is
1532000	1534000	So we can guess
1534000	1536000	How heavy it is
1536000	1538000	I don't know why I'm doing astronomy
1538000	1540000	I don't know how to talk about Baryonic Matter
1540000	1542000	Standard Model of Matter
1542000	1544000	How heavy it is
1544000	1546000	This is a way
1546000	1548000	There are a lot of these measurements
1548000	1550000	Measurement and
1550000	1552000	Is it in line with the SNOKER?
1552000	1554000	In line with
1554000	1556000	But it's a mass
1556000	1558000	Because if you measure it like this, it's a mass, right?
1558000	1560000	Because you're looking at a very far
1560000	1562000	A very far galaxy as a mirror
1562000	1564000	And then there's another group of people
1564000	1566000	What they're doing now is
1566000	1568000	That's what you said
1568000	1570000	Can I do it on Earth?
1570000	1572000	For example, I'm on the table
1572000	1574000	I know how heavy this apple is
1574000	1576000	How heavy that banana is
