start	end	text
0	9000	Okay, let's welcome everyone to participate in today's TARA speech.
9000	14000	Today's speaker is Mr. Zhang Yanyong.
14000	21000	He is now a Ph.D. student in astronomy and physics at Caltech.
21000	29000	Before coming to Caltech, he studied at NTU Physics and NTU Mechanics.
29000	34000	During his time at NTU, he specialized in accelerometers,
34000	38000	half astronomy and half accelerometers, high-performance physics experiments.
38000	45000	Now he is at Caltech, he specializes in dark matter experiments,
45000	48000	which are more astronomical.
48000	53000	So today's speech is mainly about...
53000	57000	My understanding, correct me if I'm wrong, Mr. Zhang Yanyong.
57000	70000	It's mainly about how they detect their detectors in design experiments.
70000	72000	I want to share it with you.
72000	77000	Some of it has nothing to do with today's speech,
77000	78000	but it has a lot to do with the speaker.
78000	87000	Zhang Yanyong is a disciplined, self-trained athlete.
87000	90000	He is a good trainer.
90000	97000	If you are interested in running, cycling, or surfing,
97000	98000	he has a lot of experience.
98000	101000	He also likes to discuss these things with you.
101000	104000	Lastly, as you have heard,
104000	106000	today is Zhang Yanyong's birthday.
106000	108000	Actually, it's not yesterday, it's today.
108000	109000	I don't know why Zhang Yanyong...
109000	114000	Did Zhang Yanyong say that he was drunk yesterday because it was his birthday?
114000	117000	It's not easy to forget your birthday.
117000	121000	So I decided to sing a happy birthday song for Zhang Yanyong.
121000	125000	Happy birthday to you, happy birthday to you.
125000	127000	You can open the microphone and sing together.
128000	136000	Happy birthday to you, happy birthday to you.
139000	144000	Let's welcome Zhang Yanyong to share his research with us.
144000	146000	I'll turn off the microphone.
148000	150000	Can you hear me?
151000	156000	Because I found that the new version of BlueJeans
156000	160000	can't use a lot of screens on Linux.
160000	163000	So the topic I'm going to talk about is
163000	168000	Photon Noise Estimation and Suppression for Explicit Cryogenic Measurement.
170000	172000	Why did I choose this topic?
172000	173000	The reason is...
175000	177000	Of course, this is very specific.
177000	180000	It's an example of what we're doing right now.
180000	183000	But we all know that
183000	188000	any experiment needs to pursue a higher sensitivity.
188000	192000	The current trend in the world is that we're going to do it at a lower temperature.
192000	197000	Because basic statistical physics tells us that
197000	199000	no matter what system it is,
199000	204000	its noise is basically related to temperature.
204000	206000	So the lower the temperature, the lower the noise.
206000	209000	So today I want to talk about something more general.
209000	212000	For most people, whether they're listening now
212000	214000	or watching on the Internet,
214000	216000	those who are doing experiments
216000	217000	and want to take it,
217000	221000	whether you want to put your experiment device into a liquid nitrogen
221000	222000	or a liquid nitrogen solution,
222000	226000	or like we use cryogenic dilution fridge,
226000	229000	are all useful technologies.
229000	232000	In order to further promote its sensitivity in our experiments,
232000	236000	we developed an application of this technology.
238000	239000	Next slide.
241000	243000	I'm going to spend a lot of time talking about
243000	247000	what our traditional concept of noise is.
247000	250000	Why these concepts are very meaningful
250000	253000	if you think through the details.
253000	257000	But it's not something we can apply directly to our experiments.
257000	259000	First of all, what you're seeing now is called
259000	261000	thermal noise,
261000	265000	which we think is traditionally classical noise.
265000	269000	Of course, we have to say it's Johnson-Nyquist noise
269000	272000	because Johnson-Nyquist is the person who invented it.
272000	276000	Its feature is that it's very wide,
276000	280000	that is, it's maybe 10 hertz.
280000	282000	What you see on the screen
282000	285000	may be from 10 hertz to tens of millions of hertz.
285000	287000	It's the whole range
287000	290000	that you can see this kind of noise signal.
290000	293000	And it's flat, so it's called white noise.
293000	295000	It's like white light.
295000	300000	We know that Johnson found that
300000	304000	this noise only has to do with the temperature
304000	306000	of the instrument that produces this noise,
306000	308000	or the equivalent temperature.
308000	311000	It doesn't have to do with anything else.
311000	314000	For example, I have a resistor today,
314000	316000	and it keeps producing noise.
316000	320000	This resistor, whether it's made of cement,
320000	324000	wire, metal, or air,
324000	326000	it doesn't matter.
326000	328000	As long as the temperature of this thing is like that,
328000	330000	its noise is like that.
330000	332000	This is a very special thing.
332000	334000	So at the beginning of the 20th century,
334000	336000	it was a very special physics.
336000	338000	That is, you would have expected
338000	341000	that this thing would keep producing that noisy signal.
341000	343000	Should it be related to its material?
343000	344000	The answer is no.
344000	347000	But later on, the development of quantum mechanics
347000	348000	immediately made people think,
348000	351000	isn't this the same as black radiation?
351000	353000	What is black radiation?
353000	356000	Black radiation is its light or energy.
356000	358000	Its energy is kT,
358000	361000	and it only has to do with temperature.
361000	363000	Because no matter what material it is,
