start	end	text
0	4000	Q&A
4000	23000	Hello, I am today's representative host, Zhang Yanyong, because our host, Zhang Jianyuan, he is actually more suitable, because he is doing Qubits, doing condensed matter, but he is now stuck on the road, he has no time for transportation, so I will represent the host.
23000	43000	Let me introduce our speaker today. Our speaker today is Dr. Zeng Yuqing. The topic he is going to talk to us today is ... I want to read it right, wait a minute, I suddenly can't find it, wait a minute, wait a minute.
43000	68000	Topological quantum phase transitions in Haldane spin chains. This is a very popular topic, because in 2016 or 2017, Topological Matter won the Nobel Prize, so we have always hoped that we could invite an expert to introduce to us what topological phases are.
68000	95000	Then, Zeng Yuqing, in 2005, got a college degree from Donghai University, a physics major, right? Then he went to serve in the military, and then served in the military for 1.5 years, but he served in the military at Donghai University. Why?
95000	99000	After I served in the military, I returned to Donghai University as a research assistant.
125000	143000	Then there is a published paper in PRB, if you are interested, because I don't have that number, so you can directly ask our speaker for this thing. Then he transferred to Central University and completed his Ph.D. degree. The main function is also condensed matter theory.
143000	166000	At present, Zeng Yuqing is at the University of Kent in the UK, and he is now focusing on numerical study on the time-reversal invariant fractional topological insulator. This is a very hot topic, so we don't have much to say, we applaud and welcome today's speaker. Oh, if you want to applaud or ask a question, remember to turn on the microphone.
173000	181000	Let's get started. Today I prepared some props.
203000	214000	I have some props. You can play with some props later.
233000	250000	I will talk about some of the things I have done before, which will be more professional. First of all, what is physics?
250000	265000	What we mainly learn in physics is quantum mechanics. Quantum mechanics is like classical mechanics, which is mechanics, or kinetic mechanics of electricity, quantum mechanics, thermal mechanics, and statistical mechanics.
265000	284000	This whole thing is actually studying the interaction between time, space, and matter. The interaction between matter has, for example, strong, weak, electromagnetic, or gravity.
284000	305000	You can take the whole world, these substances, as if they were actors on stage. The stage is the background between time and space, and there will be some interaction between the actor and the actor.
306000	314000	The whole thing will form a movie or a stage play.
315000	334000	What about matter? This is from when I was very young, for example, in high school or elementary school, I learned that we can classify matter in this way.
334000	345000	First, divide it into solid matter or mixtures. Mixtures, such as beer, milk tea, or air, are mixtures.
346000	357000	For example, alcohol, water, and many other substances, such as beer, flowers, and so on.
357000	365000	For example, most of the air is 4 out of 5 gas, and 1 out of 5 oxygen, for example.
366000	384000	Pure matter can be divided into elements and mixtures. For example, the elements in the cycle table, such as gold, iron, oxygen, and O2.
385000	393000	For example, the previously well-known graphene, which is basically carbon.
394000	405000	For example, alcohol is a mixture of alcohol and water.
406000	415000	Alcohol has a chemical form, such as CH3CH2OH, which is alcohol.
415000	424000	Chlorine is also a mixture of pure matter.
424000	429000	Oxygen is also a mixture of pure matter.
429000	436000	For example, ice is water, which is the solid of water.
436000	441000	Ice is also pure matter, which is H2O.
442000	450000	This classification is probably a little bit of preliminary understanding of matter.
450000	458000	To understand this understanding further, we can see that matter has many states.
458000	462000	This state is called phase.
462000	469000	There is a change between the phase and the phase, which is called phase change.
469000	481000	For example, the ice or water we just talked about is under pressure in the horizontal axis and temperature in the vertical axis.
481000	490000	For example, at the bottom of atmospheric pressure, below 0 ° C, it is solid.
490000	496000	This side will be liquid and this side will be gas.
496000	505000	The red line is from here, it will pass through a waste point and then become water vapor.
505000	513000	From here, it will pass through this ice point and solidify into ice.
513000	515000	For example, this picture.
515000	519000	Of course, you can't see the water vapor with your naked eye.
519000	523000	Because the water vapor is transparent and colorless.
524000	530000	If it is connected to this water drop on the glass, it will become a liquid.
530000	532000	You can see that this is water.
532000	535000	This is the water we usually see.
535000	539000	Ice is solid.
539000	543000	This picture is in our present.
545000	551000	It's snowing in the UK recently, and it's cold.
552000	560000	After the snow, many people want to do an experiment.
560000	571000	Put the liquid nitrogen on the snowman and then destroy it.
571000	574000	See what the result is.
574000	583000	In short, this picture of water should have been seen in elementary school.
583000	588000	I don't know if there is any problem.
588000	593000	If not, I want to emphasize that there is a critical point here.
593000	618000	The meaning of this critical point is that if the temperature and pressure are very high from here to the critical point, you will not be able to distinguish whether the water is a liquid or a gas.
619000	625000	After this critical point, there is no red line.
625000	631000	The red line on the left has been extended.
631000	637000	This point stops at this critical point.
637000	644000	So if this side is gas, this side is liquid, this side is solid.
644000	652000	This line completely separates solid and liquid.
